iter	Passed	Remaining
7507	11455569	3802248
7508	11456625	3800566
7509	11458158	3799043
7510	11459905	3797590
7511	11461761	3796174
7512	11462905	3794522
7513	11464447	3793002
7514	11466128	3791527
7515	11467735	3790028
7516	11469221	3788489
7517	11471344	3787160
7518	11473212	3785748
7519	11474324	3784085
7520	11476068	3782631
7521	11478040	3781252
7522	11480157	3779921
7523	11481183	3778230
7524	11483295	3776897
7525	11485277	3775521
7526	11487129	3774102
7527	11488665	3772579
7528	11490368	3771111
7529	11491241	3769371
7530	11492284	3767686
7531	11493559	3766078
7532	11495571	3764711
7533	11496569	3763012
7534	11498291	3761551
7535	11500395	3760214
7536	11501863	3758669
7537	11503724	3757252
7538	11504690	3755543
7539	11506476	3754102
7540	11508014	3752580
7541	11508880	3750839
7542	11510592	3749373
7543	11511959	3747795
7544	11512865	3746068
7545	11513858	3744368
7546	11514741	3742634
7547	11515650	3740908
7548	11517756	3739570
7549	11518615	3737828
7550	11520563	3736440
7551	11521539	3734736
7552	11522769	3733115
7553	11524690	3731717
7554	11526305	3730220
7555	11528356	3728865
7556	11530208	3727444
7557	11532121	3726043
7558	11533526	3724479
7559	11535682	3723156
7560	11537310	3721663
7561	11538389	3719993
7562	11540335	3718603
7563	11541719	3717031
7564	11542843	3715376
7565	11543862	3713687
7566	11545565	3712218
7567	11547232	3710738
7568	11548183	3709028
7569	11549075	3707298
7570	11550483	3705735
7571	11551890	3704171
7572	11552732	3702427
7573	11553618	3700697
7574	11555345	3699236
7575	11556924	3697727
7576	11558627	3696259
7577	11560155	3694734
7578	11561543	3693164
7579	11563193	3691679
7580	11564649	3690131
7581	11566841	3688818
7582	11567793	3687110
7583	11568883	3685445
7584	11570498	3683948
7585	11571575	3682281
7586	11573280	3680812
7587	11575166	3679401
7588	11576771	3677901
7589	11578455	3676426
7590	11580474	3675057
7591	11581405	3673343
7592	11582813	3671781
7593	11583680	3670046
7594	11585690	3668674
7595	11587309	3667178
7596	11588261	3665472
7597	11589143	3663743
7598	11591136	3662366
7599	11592385	3660753
7600	11593228	3659012
7601	11595820	3657823
7602	11597450	3656331
7603	11599154	3654862
7604	11601096	3653468
7605	11602306	3651843
7606	11603895	3650337
7607	11605603	3648870
7608	11607128	3647344
7609	11609154	3645976
7610	11610890	3644516
7611	11612400	3642986
7612	11613430	3641305
7613	11614300	3639574
7614	11615795	3638039
7615	11616678	3636313
7616	11617581	3634593
7617	11619267	3633118
7618	11621504	3631815
7619	11623700	3630499
7620	11625996	3629214
7621	11628017	3627843
7622	11629794	3626396
7623	11631857	3625038
7624	11633699	3623611
7625	11635591	3622199
7626	11636732	3620554
7627	11638823	3619204
7628	11640253	3617648
7629	11641746	3616112
7630	11644043	3614826
7631	11646040	3613446
7632	11648195	3612115
7633	11649642	3610565
7634	11651411	3609114
7635	11653121	3607645
7636	11655081	3606253
7637	11656600	3604725
7638	11658045	3603174
7639	11658933	3601450
7640	11660943	3600073
7641	11662900	3598680
7642	11664620	3597214
7643	11666502	3595797
7644	11668649	3594463
7645	11669593	3592757
7646	11670602	3591071
7647	11672120	3589543
7648	11673965	3588115
7649	11675328	3586538
7650	11677283	3585144
7651	11678221	3583437
7652	11679198	3581742
7653	11680859	3580258
7654	11682533	3578777
7655	11683813	3577175
7656	11685384	3575663
7657	11687511	3574321
7658	11689569	3572957
7659	11691271	3571485
7660	11693356	3570129
7661	11695268	3568720
7662	11697020	3567263
7663	11698658	3565770
7664	11700350	3564294
7665	11701905	3562776
7666	11703429	3561249
7667	11704793	3559673
7668	11706417	3558177
7669	11708104	3556699
7670	11709836	3555235
7671	11712013	3553906
7672	11713524	3552374
7673	11714406	3550652
7674	11716149	3549191
7675	11717734	3547683
7676	11719713	3546293
7677	11720538	3544554
7678	11722527	3543167
7679	11724670	3541827
7680	11726313	3540336
7681	11727852	3538813
7682	11729632	3537362
7683	11730960	3535776
7684	11731904	3534073
7685	11732821	3532363
7686	11733709	3530645
7687	11734583	3528922
7688	11735677	3527266
7689	11736595	3525557
7690	11737489	3523841
7691	11739315	3522405
7692	11740367	3520736
7693	11741883	3519207
7694	11743262	3517637
7695	11744810	3516118
7696	11746659	3514688
7697	11748693	3513314
7698	11750187	3511778
7699	11752182	3510392
7700	11753097	3508683
7701	11755087	3507295
7702	11757246	3505958
7703	11759146	3504543
7704	11761193	3503171
7705	11762159	3501478
7706	11763038	3499759
7707	11763889	3498032
7708	11765728	3496599
7709	11767541	3495158
7710	11768534	3493473
7711	11770289	3492015
7712	11771679	3490448
7713	11773943	3489141
7714	11775646	3487667
7715	11776899	3486059
7716	11778689	3484611
7717	11780516	3483174
7718	11781436	3481468
7719	11782668	3479855
7720	11783543	3478137
7721	11785559	3476755
7722	11786820	3475150
7723	11788665	3473718
7724	11789890	3472103
7725	11791110	3470487
7726	11793142	3469109
7727	11794806	3467624
7728	11796406	3466119
7729	11798151	3464657
7730	11800148	3463269
7731	11801339	3461644
7732	11803486	3460300
7733	11804831	3458721
7734	11805975	3457082
7735	11807988	3455698
7736	11809571	3454189
7737	11811155	3452679
7738	11812506	3451101
7739	11813346	3449374
7740	11815463	3448021
7741	11816337	3446304
7742	11817205	3444586
7743	11818069	3442867
7744	11819137	3441207
7745	11820409	3439607
7746	11821263	3437886
7747	11822133	3436170
7748	11823829	3434693
7749	11825746	3433281
7750	11826700	3431589
7751	11827662	3429900
7752	11828892	3428288
7753	11829906	3426614
7754	11831728	3425174
7755	11833196	3423632
7756	11835064	3422205
7757	11836712	3420715
7758	11837861	3419080
7759	11839808	3417676
7760	11840741	3415979
7761	11841633	3414271
7762	11842601	3412585
7763	11843481	3410873
7764	11844597	3409230
7765	11846338	3407767
7766	11848049	3406295
7767	11849771	3404826
7768	11851826	3403452
7769	11853856	3402072
7770	11855426	3400559
7771	11857550	3399205
7772	11859146	3397699
7773	11861150	3396310
7774	11863211	3394938
7775	11865029	3393496
7776	11867011	3392100
7777	11869218	3390769
7778	11871464	3389448
7779	11873515	3388072
7780	11875348	3386633
7781	11876822	3385092
7782	11877805	3383411
7783	11879796	3382018
7784	11881603	3380571
7785	11882813	3378955
7786	11884352	3377433
7787	11886151	3375984
7788	11887491	3374405
7789	11888947	3372859
7790	11890592	3371366
7791	11892056	3369823
7792	11892927	3368111
7793	11893807	3366402
7794	11894651	3364683
7795	11896264	3363181
7796	11897319	3361523
7797	11898179	3359809
7798	11899220	3358146
7799	11901237	3356759
7800	11902305	3355104
7801	11904364	3353728
7802	11906342	3352330
7803	11908027	3350849
7804	11909606	3349338
7805	11910559	3347651
7806	11911443	3345945
7807	11912994	3344426
7808	11915183	3343087
7809	11916842	3341598
7810	11917830	3339921
7811	11919259	3338369
7812	11920822	3336853
7813	11922441	3335354
7814	11923922	3333815
7815	11925600	3332332
7816	11927259	3330844
7817	11929242	3329445
7818	11930549	3327858
7819	11932601	3326479
7820	11934143	3324958
7821	11934983	3323241
7822	11935966	3321564
7823	11936856	3319861
7824	11937738	3318157
7825	11939400	3316669
7826	11941810	3315389
7827	11943669	3313956
7828	11945573	3312535
7829	11947283	3311060
7830	11948446	3309434
7831	11950379	3308021
7832	11952360	3306621
7833	11954164	3305172
7834	11955045	3303468
7835	11956765	3301995
7836	11958810	3300613
7837	11959752	3298926
7838	11961130	3297359
7839	11962701	3295846
7840	11964686	3294446
7841	11965643	3292764
7842	11967277	3291268
7843	11968368	3289622
7844	11969250	3287920
7845	11970143	3286220
7846	11972129	3284821
7847	11973029	3283124
7848	11974585	3281607
7849	11975641	3279952
7850	11976525	3278251
7851	11977407	3276550
7852	11978696	3274960
7853	11979571	3273257
7854	11980807	3271652
7855	11982905	3270283
7856	11983900	3268613
7857	11986030	3267253
7858	11988008	3265851
7859	11989194	3264233
7860	11990129	3262547
7861	11991028	3260851
7862	11991896	3259148
7863	11992925	3257488
7864	11993791	3255784
7865	11995106	3254202
7866	11997111	3252807
7867	11998639	3251283
7868	12000135	3249750
7869	12001165	3248091
7870	12003177	3246698
7871	12004501	3245119
7872	12006261	3243657
7873	12008100	3242217
7874	12009452	3240646
7875	12010340	3238949
7876	12012462	3237585
7877	12013861	3236026
7878	12015218	3234455
7879	12017069	3233018
7880	12018682	3231517
7881	12020662	3230114
7882	12022468	3228664
7883	12024477	3227269
7884	12025389	3225579
7885	12026924	3224057
7886	12028531	3222554
7887	12029782	3220955
7888	12031330	3219436
7889	12032759	3217886
7890	12034223	3216344
7891	12035609	3214782
7892	12037310	3213304
7893	12038632	3211725
7894	12039562	3210041
7895	12041481	3208621
7896	12043554	3207242
7897	12045279	3205770
7898	12046296	3204110
7899	12047189	3202417
7900	12048845	3200927
7901	12049899	3199277
7902	12050995	3197638
7903	12052030	3195983
7904	12054013	3194580
7905	12055979	3193172
7906	12057675	3191692
7907	12058726	3190042
7908	12059923	3188430
7909	12061985	3187047
7910	12062864	3185352
7911	12064345	3183816
7912	12065308	3182143
7913	12067310	3180744
7914	12069257	3179330
7915	12070450	3177718
7916	12072216	3176257
7917	12073873	3174766
7918	12075328	3173223
7919	12077019	3171742
7920	12078990	3170334
7921	12081075	3168956
7922	12083007	3167538
7923	12084633	3166039
7924	12086385	3164574
7925	12087548	3162954
7926	12088412	3161256
7927	12090287	3159822
7928	12092058	3158362
7929	12093635	3156850
7930	12095191	3155333
7931	12096804	3153831
7932	12097677	3152136
7933	12099622	3150720
7934	12100845	3149117
7935	12102600	3147652
7936	12104329	3146180
7937	12106397	3144796
7938	12108342	3143380
7939	12110180	3141936
7940	12111759	3140424
7941	12112912	3138803
7942	12113915	3137142
7943	12115910	3135739
7944	12117897	3134333
7945	12119608	3132856
7946	12121644	3131462
7947	12123106	3129921
7948	12124009	3128235
7949	12124900	3126546
7950	12126610	3125069
7951	12127993	3123507
7952	12129535	3121986
7953	12130957	3120434
7954	12131839	3118744
7955	12133588	3117276
7956	12135406	3115826
7957	12136660	3114232
7958	12138681	3112834
7959	12140490	3111382
7960	12142685	3110028
7961	12144267	3108517
7962	12146221	3107102
7963	12147720	3105569
7964	12149769	3104178
7965	12151237	3102638
7966	12153046	3101185
7967	12154434	3099624
7968	12156054	3098123
7969	12157572	3096596
7970	12158877	3095014
7971	12160840	3093600
7972	12162924	3092217
7973	12164626	3090736
7974	12166094	3089196
7975	12167843	3087727
7976	12169747	3086298
7977	12171157	3084743
7978	12173089	3083320
7979	12174050	3081651
7980	12175783	3080178
7981	12176675	3078492
7982	12178729	3077100
7983	12180473	3075630
7984	12181760	3074044
7985	12183588	3072595
7986	12185167	3071083
7987	12186856	3069598
7988	12188518	3068107
7989	12190029	3066578
7990	12192042	3065174
7991	12193569	3063649
7992	12195382	3062195
7993	12197054	3060706
7994	12198710	3059213
7995	12199594	3057527
7996	12201025	3055977
7997	12202785	3054510
7998	12204482	3053027
7999	12205758	3051439
8000	12207571	3049985
8001	12208529	3048318
8002	12210078	3046798
8003	12210966	3045113
8004	12212937	3043698
8005	12215217	3042361
8006	12216927	3040881
8007	12218781	3039437
8008	12219690	3037758
8009	12221233	3036236
8010	12223134	3034803
8011	12224392	3033211
8012	12226018	3031710
8013	12227539	3030183
8014	12228836	3028601
8015	12230485	3027106
8016	12232491	3025699
8017	12234308	3024245
8018	12235734	3022694
8019	12237395	3021202
8020	12238931	3019678
8021	12240715	3018216
8022	12242156	3016669
8023	12243761	3015163
8024	12245019	3013571
8025	12245877	3011881
8026	12246886	3010228
8027	12248084	3008622
8028	12249808	3007145
8029	12252026	3005789
8030	12253256	3004191
8031	12254453	3002585
8032	12255786	3001012
8033	12257667	2999573
8034	12259130	2998032
8035	12260531	2996476
8036	12262255	2994999
8037	12263967	2993518
8038	12265913	2992095
8039	12267767	2990649
8040	12269543	2989184
8041	12271154	2987679
8042	12272927	2986214
8043	12274901	2984796
8044	12275838	2983127
8045	12277745	2981694
8046	12279769	2980289
8047	12281984	2978930
8048	12283846	2977486
8049	12285872	2976080
8050	12287774	2974645
8051	12289623	2973197
8052	12291432	2971739
8053	12293756	2970406
8054	12295672	2968973
8055	12297565	2967535
8056	12299347	2966070
8057	12300908	2964552
8058	12302593	2963064
8059	12304425	2961611
8060	12306433	2960200
8061	12308373	2958773
8062	12309854	2957235
8063	12310861	2955583
8064	12312410	2954062
8065	12313928	2952533
8066	12315590	2951039
8067	12317150	2949520
8068	12318968	2948064
8069	12320168	2946459
8070	12322104	2945030
8071	12324021	2943596
8072	12325914	2942157
8073	12328158	2940801
8074	12330064	2939365
8075	12331624	2937846
8076	12333610	2936428
8077	12335313	2934943
8078	12336853	2933419
8079	12338970	2932032
8080	12340850	2930589
8081	12342550	2929103
8082	12344244	2927615
8083	12345913	2926122
8084	12346944	2924477
8085	12348416	2922937
8086	12350151	2921459
8087	12351950	2919996
8088	12353349	2918438
8089	12354146	2916739
8090	12355066	2915068
8091	12357088	2913658
8092	12358329	2912064
8093	12359520	2910457
8094	12362173	2909195
8095	12363531	2907628
8096	12365221	2906140
8097	12366611	2904580
8098	12368139	2903053
8099	12369441	2901473
8100	12371458	2900061
8101	12372461	2898411
8102	12374199	2896934
8103	12375073	2895254
8104	12376658	2893740
8105	12378466	2892279
8106	12379416	2890617
8107	12380374	2888957
8108	12382777	2887635
8109	12384097	2886059
8110	12386271	2884683
8111	12388294	2883271
8112	12390139	2881818
8113	12391965	2880360
8114	12393579	2878853
8115	12395014	2877305
8116	12395858	2875619
8117	12396697	2873932
8118	12398210	2872402
8119	12399965	2870927
8120	12401945	2869505
8121	12403593	2868006
8122	12405498	2866566
8123	12407246	2865090
8124	12409339	2863693
8125	12410792	2862149
8126	12412289	2860615
8127	12414370	2859215
8128	12415902	2857688
8129	12417088	2856082
8130	12418522	2854534
8131	12420190	2853039
8132	12421036	2851355
8133	12422626	2849842
8134	12424215	2848329
8135	12425823	2846820
8136	12427702	2845374
8137	12429673	2843948
8138	12431404	2842467
8139	12433248	2841012
8140	12434682	2839463
8141	12436498	2838002
8142	12438364	2836551
8143	12439854	2835016
8144	12440941	2833388
8145	12442665	2831905
8146	12443544	2830230
8147	12444532	2828580
8148	12446263	2827099
8149	12447372	2825477
8150	12449239	2824026
8151	12450934	2822537
8152	12452584	2821038
8153	12454146	2819518
8154	12455636	2817982
8155	12457037	2816426
8156	12458609	2814909
8157	12459995	2813350
8158	12462185	2811972
8159	12463786	2810461
8160	12465032	2808870
8161	12466053	2807229
8162	12467891	2805771
8163	12468959	2804141
8164	12469956	2802494
8165	12471510	2800973
8166	12473741	2799604
8167	12475485	2798125
8168	12477084	2796614
8169	12478696	2795105
8170	12480500	2793640
8171	12482445	2792206
8172	12483897	2790661
8173	12484842	2789004
8174	12486517	2787510
8175	12488655	2786118
8176	12490236	2784603
8177	12491798	2783083
8178	12493972	2781699
8179	12496142	2780315
8180	12497900	2778838
8181	12499575	2777343
8182	12500526	2775688
8183	12502111	2774173
8184	12503919	2772707
8185	12505854	2771270
8186	12507170	2769695
8187	12508055	2768025
8188	12509024	2766374
8189	12510478	2764830
8190	12512104	2763325
8191	12513806	2761836
8192	12515426	2760329
8193	12516919	2758793
8194	12518295	2757232
8195	12520231	2755795
8196	12522153	2754354
8197	12524091	2752917
8198	12525618	2751388
8199	12527445	2749927
8200	12529087	2748424
8201	12530629	2746899
8202	12532216	2745385
8203	12533819	2743873
8204	12534936	2742256
8205	12536702	2740780
8206	12538351	2739279
8207	12539959	2737768
8208	12541880	2736327
8209	12543892	2734904
8210	12545931	2733488
8211	12547744	2732022
8212	12549767	2730601
8213	12551888	2729203
8214	12553806	2727759
8215	12555409	2726247
8216	12557496	2724840
8217	12559034	2723314
8218	12560559	2721785
8219	12561989	2720236
8220	12563892	2718788
8221	12565711	2717323
8222	12566600	2715657
8223	12568509	2714211
8224	12570005	2712675
8225	12572016	2711251
8226	12574025	2709827
8227	12575346	2708254
8228	12576185	2706577
8229	12577804	2705068
8230	12579467	2703569
8231	12580365	2701905
8232	12581358	2700262
8233	12582162	2698578
8234	12584381	2697199
8235	12585738	2695634
8236	12586809	2694008
8237	12588334	2692479
8238	12590005	2690981
8239	12590982	2689336
8240	12592812	2687872
8241	12594622	2686404
8242	12596484	2684947
8243	12597339	2683276
8244	12599108	2681799
8245	12600675	2680279
8246	12601936	2678694
8247	12602816	2677028
8248	12603954	2675418
8249	12605570	2673908
8250	12607289	2672421
8251	12609243	2670983
8252	12610981	2669500
8253	12612752	2668023
8254	12613888	2666412
8255	12615390	2664878
8256	12617014	2663371
8257	12618793	2661896
8258	12620652	2660437
8259	12622571	2658992
8260	12624214	2657488
8261	12625740	2655959
8262	12627523	2654484
8263	12628529	2652846
8264	12629465	2651194
8265	12631409	2649753
8266	12632345	2648101
8267	12633338	2646461
8268	12634275	2644809
8269	12635582	2643235
8270	12636702	2641622
8271	12637688	2639981
8272	12639357	2638483
8273	12640320	2636837
8274	12641914	2635323
8275	12643271	2633760
8276	12644761	2632224
8277	12645748	2630584
8278	12647225	2629046
8279	12648658	2627499
8280	12650644	2626066
8281	12651585	2624417
8282	12652483	2622759
8283	12653659	2621158
8284	12654609	2619511
8285	12655507	2617854
8286	12656388	2616193
8287	12657263	2614531
8288	12658186	2612879
8289	12659757	2611361
8290	12660640	2609701
8291	12662260	2608193
8292	12663863	2606682
8293	12665209	2605117
8294	12666734	2603590
8295	12667775	2601963
8296	12668978	2600370
8297	12670356	2598812
8298	12672153	2597341
8299	12673146	2595704
8300	12674707	2594184
8301	12676022	2592614
8302	12678114	2591203
8303	12680056	2589761
8304	12681819	2588282
8305	12682963	2586677
8306	12683997	2585049
8307	12685718	2583562
8308	12686680	2581920
8309	12689123	2580579
8310	12690124	2578945
8311	12691100	2577307
8312	12692643	2575783
8313	12694498	2574323
8314	12696301	2572852
8315	12697748	2571309
8316	12699519	2569831
8317	12700709	2568236
8318	12702234	2566709
8319	12704231	2565277
8320	12705928	2563784
8321	12707559	2562278
8322	12709321	2560799
8323	12710835	2559269
8324	12711710	2557611
8325	12712871	2556010
8326	12714307	2554465
8327	12716043	2552980
8328	12716909	2551321
8329	12718663	2549840
8330	12720532	2548381
8331	12721537	2546750
8332	12723255	2545261
8333	12725029	2543784
8334	12726714	2542289
8335	12728533	2540820
8336	12730042	2539290
8337	12731691	2537787
8338	12733371	2536290
8339	12735184	2534820
8340	12737377	2533426
8341	12738363	2531791
8342	12740188	2530323
8343	12742232	2528899
8344	12743755	2527371
8345	12745287	2525845
8346	12746678	2524291
8347	12747544	2522633
8348	12749606	2521212
8349	12750942	2519647
8350	12752413	2518109
8351	12754384	2516669
8352	12756052	2515170
8353	12757634	2513654
8354	12759275	2512149
8355	12761012	2510663
8356	12762765	2509180
8357	12764481	2507690
8358	12766188	2506198
8359	12768252	2504776
8360	12770288	2503349
8361	12772098	2501877
8362	12773928	2500409
8363	12776163	2499020
8364	12777798	2497513
8365	12779712	2496061
8366	12781167	2494519
8367	12782583	2492970
8368	12784234	2491466
8369	12785575	2489902
8370	12786456	2488249
8371	12787754	2486677
8372	12788649	2485027
8373	12789538	2483375
8374	12791451	2481923
8375	12792980	2480396
8376	12794524	2478872
8377	12795585	2477254
8378	12797457	2475794
8379	12798375	2474148
8380	12799913	2472623
8381	12801781	2471162
8382	12803765	2469723
8383	12805346	2468206
8384	12807111	2466724
8385	12807986	2465071
8386	12809365	2463515
8387	12810934	2461996
8388	12812840	2460541
8389	12814028	2458949
8390	12815764	2457462
8391	12817511	2455976
8392	12819291	2454497
8393	12821017	2453008
8394	12822265	2451427
8395	12823333	2449812
8396	12825064	2448324
8397	12826386	2446757
8398	12828102	2445266
8399	12829830	2443777
8400	12831314	2442241
8401	12832980	2440740
8402	12833859	2439089
8403	12835799	2437641
8404	12837425	2436132
8405	12838396	2434499
8406	12840461	2433074
8407	12842370	2431619
8408	12843989	2430109
8409	12845588	2428595
8410	12846511	2426953
8411	12848352	2425485
8412	12849384	2423864
8413	12851501	2422448
8414	12852462	2420814
8415	12853429	2419181
8416	12855173	2417695
8417	12857086	2416240
8418	12857964	2414591
8419	12859895	2413139
8420	12861649	2411654
8421	12862516	2410003
8422	12864054	2408478
8423	12865626	2406959
8424	12867350	2405469
8425	12868859	2403938
8426	12870335	2402401
8427	12872198	2400936
8428	12873730	2399410
8429	12875224	2397876
8430	12876403	2396284
8431	12878370	2394839
8432	12880138	2393356
8433	12881851	2391863
8434	12882959	2390258
8435	12884879	2388804
8436	12886647	2387321
8437	12888546	2385862
8438	12890503	2384414
8439	12892204	2382919
8440	12894054	2381451
8441	12895540	2379916
8442	12897289	2378429
8443	12898137	2376776
8444	12899727	2375260
8445	12901567	2373790
8446	12903899	2372410
8447	12905709	2370935
8448	12907474	2369451
8449	12908918	2367908
8450	12911030	2366487
8451	12912574	2364962
8452	12913867	2363391
8453	12914783	2361752
8454	12915686	2360110
8455	12917444	2358625
8456	12918773	2357061
8457	12920118	2355500
8458	12921160	2353884
8459	12922776	2352373
8460	12924454	2350872
8461	12926283	2349400
8462	12927261	2347772
8463	12929045	2346291
8464	12930708	2344788
8465	12932872	2343376
8466	12934482	2341863
8467	12936317	2340391
8468	12938206	2338929
8469	12940076	2337463
8470	12941662	2335946
8471	12943010	2334386
8472	12943890	2332741
8473	12944867	2331114
8474	12945788	2329478
8475	12947117	2327914
8476	12948556	2326371
8477	12949703	2324775
8478	12951761	2323343
8479	12953657	2321882
8480	12955684	2320443
8481	12957644	2318993
8482	12959470	2317519
8483	12961409	2316065
8484	12963228	2314589
8485	12965035	2313111
8486	12967227	2311702
8487	12968589	2310144
8488	12969592	2308523
8489	12971453	2307054
8490	12972732	2305482
8491	12973764	2303866
8492	12974731	2302239
8493	12976331	2300724
8494	12978491	2299309
8495	12980282	2297827
8496	12981983	2296330
8497	12983960	2294882
8498	12984978	2293264
8499	12986486	2291732
8500	12987454	2290106
8501	12989379	2288648
8502	12990923	2287123
8503	12992593	2285620
8504	12994527	2284164
8505	12996442	2282704
8506	12998551	2281278
8507	13000806	2279878
8508	13002662	2278407
8509	13004629	2276956
8510	13006508	2275489
8511	13007850	2273928
8512	13009297	2272386
8513	13011123	2270910
8514	13012117	2269288
8515	13013771	2267782
8516	13015564	2266300
8517	13017033	2264762
8518	13017892	2263117
8519	13019432	2261591
8520	13020900	2260052
8521	13022424	2258524
8522	13023404	2256901
8523	13025326	2255441
8524	13026939	2253927
8525	13028589	2252420
8526	13030151	2250898
8527	13031572	2249352
8528	13033186	2247838
8529	13035383	2246426
8530	13037397	2244981
8531	13038925	2243453
8532	13040298	2241898
8533	13042208	2240435
8534	13043675	2238896
8535	13045717	2237456
8536	13047595	2235988
8537	13048979	2234435
8538	13050895	2232973
8539	13052226	2231411
8540	13053913	2229909
8541	13055594	2228407
8542	13056694	2226806
8543	13057981	2225236
8544	13060291	2223841
8545	13062164	2222371
8546	13064091	2220910
8547	13065380	2219341
8548	13066788	2217792
8549	13068510	2216297
8550	13070163	2214789
8551	13071739	2213269
8552	13073142	2211719
8553	13074816	2210215
8554	13076764	2208757
8555	13078537	2207270
8556	13080065	2205742
8557	13081453	2204189
8558	13082896	2202646
8559	13084301	2201097
8560	13086279	2199644
8561	13088367	2198209
8562	13089735	2196654
8563	13091382	2195145
8564	13092563	2193558
8565	13093705	2191965
8566	13095266	2190442
8567	13096965	2188941
8568	13098010	2187332
8569	13098900	2185697
8570	13100363	2184158
8571	13102042	2182654
8572	13103110	2181049
8573	13104494	2179497
8574	13105994	2177964
8575	13107224	2176386
8576	13108168	2174760
8577	13110134	2173305
8578	13111983	2171829
8579	13113070	2170228
8580	13114922	2168753
8581	13116797	2167282
8582	13118631	2165804
8583	13120128	2164270
8584	13121485	2162714
8585	13123300	2161233
8586	13124556	2159659
8587	13125489	2158033
8588	13126959	2156495
8589	13128868	2155029
8590	13130622	2153538
8591	13132229	2152022
8592	13134027	2150538
8593	13135869	2149061
8594	13136807	2147436
8595	13138390	2145916
8596	13139866	2144379
8597	13141320	2142839
8598	13142560	2141263
8599	13144522	2139805
8600	13146173	2138297
8601	13147476	2136732
8602	13149047	2135210
8603	13150358	2133647
8604	13152464	2132212
8605	13154277	2130730
8606	13156280	2129278
8607	13157920	2127767
8608	13159557	2126256
8609	13160980	2124711
8610	13162397	2123164
8611	13163585	2121581
8612	13165299	2120082
8613	13166826	2118553
8614	13168046	2116975
8615	13169575	2115447
8616	13171726	2114018
8617	13172601	2112385
8618	13173952	2110828
8619	13174851	2109198
8620	13176252	2107650
8621	13178067	2106167
8622	13179279	2104588
8623	13180662	2103036
8624	13181901	2101462
8625	13182760	2099827
8626	13184568	2098343
8627	13186069	2096811
8628	13187041	2095194
8629	13188834	2093708
8630	13190665	2092228
8631	13192520	2090751
8632	13194438	2089284
8633	13196065	2087772
8634	13197672	2086256
8635	13199379	2084756
8636	13200694	2083194
8637	13202284	2081675
8638	13204095	2080191
8639	13205880	2078703
8640	13207255	2077150
8641	13208892	2075639
8642	13210760	2074164
8643	13211778	2072555
8644	13213185	2071008
8645	13214228	2069403
8646	13216350	2067968
8647	13217828	2066432
8648	13220086	2065017
8649	13221842	2063524
8650	13223271	2061980
8651	13224877	2060463
8652	13226756	2058990
8653	13228338	2057469
8654	13229853	2055939
8655	13231568	2054439
8656	13233089	2052909
8657	13234047	2051292
8658	13235720	2049786
8659	13237369	2048276
8660	13238964	2046758
8661	13240887	2045290
8662	13242588	2043788
8663	13243517	2042167
8664	13244504	2040555
8665	13245525	2038948
8666	13246581	2037347
8667	13247480	2035722
8668	13248673	2034142
8669	13250153	2032607
8670	13251107	2030990
8671	13252716	2029475
8672	13253568	2027843
8673	13254487	2026222
8674	13255480	2024612
8675	13256777	2023048
8676	13257661	2021422
8677	13259341	2019918
8678	13261211	2018442
8679	13262619	2016896
8680	13263905	2015331
8681	13266027	2013893
8682	13267757	2012396
8683	13269292	2010869
8684	13270696	2009322
8685	13272665	2007861
8686	13274756	2006418
8687	13276624	2004941
8688	13277591	2003328
8689	13278911	2001769
8690	13280465	2000244
8691	13282525	1998796
8692	13284112	1997277
8693	13285196	1995682
8694	13286806	1994166
8695	13288049	1992596
8696	13289120	1990999
8697	13290703	1989479
8698	13292269	1987957
8699	13294158	1986483
8700	13295591	1984941
8701	13297126	1983414
8702	13299112	1981954
8703	13300859	1980458
8704	13302389	1978930
8705	13304252	1977452
8706	13306408	1976017
8707	13307745	1974461
8708	13308849	1972870
8709	13309770	1971251
8710	13310861	1969659
8711	13313012	1968223
8712	13314499	1966688
8713	13316330	1965205
8714	13318249	1963735
8715	13319904	1962225
8716	13321167	1960658
8717	13322208	1959058
8718	13323926	1957558
8719	13325718	1956068
8720	13326759	1954469
8721	13328797	1953015
8722	13330419	1951501
8723	13332041	1949986
8724	13333787	1948490
8725	13335560	1946997
8726	13336605	1945399
8727	13338487	1943922
8728	13340288	1942434
8729	13341792	1940902
8730	13342672	1939279
8731	13344440	1937786
8732	13346504	1936335
8733	13348204	1934832
8734	13349079	1933209
8735	13350895	1931722
8736	13352464	1930200
8737	13354327	1928720
8738	13356306	1927257
8739	13357843	1925730
8740	13359766	1924258
8741	13362091	1922845
8742	13363836	1921347
8743	13365229	1919799
8744	13366432	1918224
8745	13368440	1916764
8746	13370192	1915268
8747	13372072	1913789
8748	13372972	1912171
8749	13374784	1910683
8750	13375672	1909063
8751	13377567	1907587
8752	13379003	1906045
8753	13379914	1904429
8754	13380852	1902816
8755	13382663	1901328
8756	13384501	1899844
8757	13385629	1898258
8758	13387397	1896764
8759	13388904	1895233
8760	13390295	1893685
8761	13391588	1892123
8762	13393154	1890600
8763	13394708	1889075
8764	13396235	1887547
8765	13397877	1886034
8766	13399743	1884553
8767	13401388	1883041
8768	13403569	1881604
8769	13405593	1880145
8770	13407335	1878647
8771	13409086	1877149
8772	13409969	1875530
8773	13411162	1873955
8774	13412639	1872419
8775	13414545	1870943
8776	13416457	1869468
8777	13418172	1867966
